seq_run,bio,tech,hash,prop
7,PO201807A,1,3c49432fd565e4279cf4b706a8e33dffcdc9fcfe,0.0013719964402254523
7,TW201807C,1,3c8e6616ebdb8f1e180f15288fc567d6c0f265ef,0.00154030463802841
7,TW201807C,3,3c8e6616ebdb8f1e180f15288fc567d6c0f265ef,7.704499427665757e-4
7,PO201807A,1,0a49483133e51146bdd83743e4becbf75fe4700c,6.180164145159696e-5
7,PO201807C,1,0049e31d1f1a7dff27221956e97de26867d2b934,0.006928766056831452
7,PO201807A,3,0049e31d1f1a7dff27221956e97de26867d2b934,0.003264579314438344
7,TW201807C,1,0049e31d1f1a7dff27221956e97de26867d2b934,0.007906897141879171
7,TW201807C,3,0049e31d1f1a7dff27221956e97de26867d2b934,9.905784978427401e-4
7,PO201807A,1,0049e31d1f1a7dff27221956e97de26867d2b934,0.0030159201028379314
7,TW201807C,1,d2ccd63eb409e22afe370537feb8790906baeb51,0.01793599178504193
7,TW201807C,3,d2ccd63eb409e22afe370537feb8790906baeb51,0.006669895218807784
7,PO201807C,1,93e28119be967e2932f453bc45374483a7d2c7d0,0.002984299987024783
7,PO201807C,3,93e28119be967e2932f453bc45374483a7d2c7d0,5.199821720398158e-4
7,TW201807C,3,93e28119be967e2932f453bc45374483a7d2c7d0,0.002707581227436823
7,PO201807C,1,48b345dbad575ca43b286f87fc25b9cc88b1c431,8.563643441027637e-4
7,PO201807C,3,48b345dbad575ca43b286f87fc25b9cc88b1c431,0.0038379636507700687
7,PO201807A,1,48b345dbad575ca43b286f87fc25b9cc88b1c431,0.004301394245031148
7,PO201807C,1,f00b49687ddb422c33e27fddd1549bb669875b3e,1.8165304268846503e-4
7,TW201807C,3,baf1b79d16cfe90025f58caeb07a3805a2d45b1a,0.005569252443426961
7,PO201807C,3,5846d022f4dc9c22f746488ff272c67a14358bc7,9.90442232456792e-5
7,PO201807C,1,f6d8419fb1bae74e6b47e71e101be681b3cad570,0.0013494226028285974
7,PO201807C,3,f6d8419fb1bae74e6b47e71e101be681b3cad570,0.0014856633486851878
7,TW201807C,3,5cc177770b8a0d07bf6a3603c78c99812ab120bf,5.283085321827948e-4
7,TW201807C,3,6bc93b2e3701300c6d46e4768655b3cbd48866ec,0.009333450735229374
7,TW201807C,3,e263188bb84cdf6aff01cef47004411126c77563,0.003081799771066303
7,PO201807C,1,0ce74050b15681edee10bddb3025bd8cb6702457,9.342156481121058e-4
7,PO201807C,3,0ce74050b15681edee10bddb3025bd8cb6702457,9.656811766453722e-4
7,PO201807A,3,0ce74050b15681edee10bddb3025bd8cb6702457,0.008730276499975268
7,PO201807A,1,0ce74050b15681edee10bddb3025bd8cb6702457,0.0033990902798378326
7,PO201807C,1,1c22ea8f147aef723fdd44b69e0ec480603a3073,0.0010899182561307902
7,PO201807A,3,1c22ea8f147aef723fdd44b69e0ec480603a3073,3.462432606222486e-4
7,TW201807C,3,1c22ea8f147aef723fdd44b69e0ec480603a3073,1.320771330456987e-4
7,PO201807A,1,1c22ea8f147aef723fdd44b69e0ec480603a3073,0.001174231187580342
7,PO201807C,1,1e51070771b4d6208e8eb6d7529657e1ddc101aa,0.001479174776177501
7,PO201807A,3,1e51070771b4d6208e8eb6d7529657e1ddc101aa,0.0028936043923430774
7,PO201807C,1,3bd102092cf271a7c30088a5026020b63286429c,3.8925652004671076e-4
7,PO201807A,3,3bd102092cf271a7c30088a5026020b63286429c,5.688282138794084e-4
7,PO201807A,1,3bd102092cf271a7c30088a5026020b63286429c,6.180164145159695e-4
7,PO201807C,1,6ac00f203d56255090ad6a9df316573dfb7ade1c,0.007058518230180355
7,TW201807C,1,6ac00f203d56255090ad6a9df316573dfb7ade1c,0.008009584117747732
7,TW201807C,3,6ac00f203d56255090ad6a9df316573dfb7ade1c,0.0010566170643655896
7,PO201807C,1,6fb6945a172139f2575ea3cb5066ec56dca85922,0.004671078240560529
7,PO201807C,3,6fb6945a172139f2575ea3cb5066ec56dca85922,0.002079928688159263
7,PO201807A,1,6fb6945a172139f2575ea3cb5066ec56dca85922,0.009418570157223376
7,TW201807C,3,01ee0a9b3fc52f62b32ab58a9874b38733445786,1.9811569956854804e-4
7,TW201807C,3,26b58a6d6272851b508d2c8bd942e3cb09dba84a,0.002025182706700713
7,PO201807C,3,b34e4b43823872625fc449249072d6400f15928e,5.447432278512356e-4
7,PO201807C,1,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,0.007473725184896847
7,PO201807C,3,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,0.0010647253998910514
7,TW201807C,1,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,0.00715385931884306
7,TW201807C,3,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,6.383728097208769e-4
7,PO201807A,1,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,0.0032507663403539997
7,TW201807C,3,b70d573788bac5c497e7da782393931e1f14e4f9,2.641542660913974e-4
7,PO201807A,3,0176d888a6053f2b3b29dbcd07163adb672e16d8,2.967799376762131e-4
7,TW201807C,1,0176d888a6053f2b3b29dbcd07163adb672e16d8,0.003730960123224371
7,TW201807C,3,0176d888a6053f2b3b29dbcd07163adb672e16d8,7.924627982741922e-4
7,PO201807A,1,0176d888a6053f2b3b29dbcd07163adb672e16d8,0.003769900128547414
7,TW201807C,3,af7152e514a5fe07118bba71dc8d72265671a7d5,0.001122655630888439
7,TW201807C,3,79b61073c3c31d68e0d0c3c34e1aed157e19fd8f,0.00235537553931496
7,PO201807A,1,ecbcc3bd709776326a720729ad74c020c160aa3a,9.888262632255513e-5
7,PO201807A,1,9dbe9524cf62c6dca7f4f448da9485a41b74f505,2.4720656580638783e-4
7,TW201807C,1,5950efdb7caac4db1d1fe02cf38b6ea2844974b3,4.449768954304296e-4
7,TW201807C,3,8cb1fe61fcce2f30782698988bae890106bde2c7,0.0011666813419036717
7,PO201807C,1,223a220178734017a25d5932cf30f478aae29b05,1.8165304268846503e-4
7,PO201807C,1,4842a78257c50a0cbcdd3d53648e3cb8640a6b9d,0.0019722330349033344
7,PO201807C,3,4842a78257c50a0cbcdd3d53648e3cb8640a6b9d,0.0013123359580052493
7,PO201807A,3,4842a78257c50a0cbcdd3d53648e3cb8640a6b9d,0.002844141069397042
7,TW201807C,3,4842a78257c50a0cbcdd3d53648e3cb8640a6b9d,0.0010566170643655896
7,PO201807A,1,4842a78257c50a0cbcdd3d53648e3cb8640a6b9d,0.002422624344902601
7,PO201807C,1,dfd790f9b862e6415cbc236cc53b855a976f1714,0.003295705203062151
7,PO201807A,3,dfd790f9b862e6415cbc236cc53b855a976f1714,0.001013998120393728
7,TW201807C,1,dfd790f9b862e6415cbc236cc53b855a976f1714,8.214958069484853e-4
7,TW201807C,3,dfd790f9b862e6415cbc236cc53b855a976f1714,6.603856652284935e-4
7,PO201807A,1,dfd790f9b862e6415cbc236cc53b855a976f1714,0.001520320379709285
7,TW201807C,3,fc6da59f14ed9fb7c40da39ea9e462ae630cf8af,1.1006427753808225e-4
7,PO201807C,1,137732f35956236f8bc6086c9ac1eb33bbbd54ea,0.00503438432593746
7,PO201807C,3,137732f35956236f8bc6086c9ac1eb33bbbd54ea,0.001857079185856485
7,PO201807A,3,137732f35956236f8bc6086c9ac1eb33bbbd54ea,9.892664589207104e-4
7,TW201807C,1,137732f35956236f8bc6086c9ac1eb33bbbd54ea,0.004312852986479548
7,PO201807C,1,78b4ca890c25094121d36ac7b791ef8ce0430906,9.601660827818866e-4
7,PO201807C,3,78b4ca890c25094121d36ac7b791ef8ce0430906,0.0016589907393651266
7,PO201807A,3,78b4ca890c25094121d36ac7b791ef8ce0430906,0.004946332294603551
7,TW201807C,3,78b4ca890c25094121d36ac7b791ef8ce0430906,0.0016069384520560007
7,PO201807A,1,78b4ca890c25094121d36ac7b791ef8ce0430906,7.416196974191634e-4
7,TW201807C,3,32b1a29dee7738b68a51e29e6ebf023737fdcf7c,0.014308356079950691
7,PO201807A,1,a8c12cdde4bd889ee75aedfad680095c8b4b368c,8.652229803223574e-4
7,PO201807C,1,bdedb9f75c969dcf5212a92f77f396356dd15d51,0.0020500843389126768
7,PO201807C,1,9d7d00cafd683aba8b180cef2841b6d13879d622,6.228104320747372e-4
7,PO201807C,3,9d7d00cafd683aba8b180cef2841b6d13879d622,2.971326697370376e-4
7,PO201807A,3,9d7d00cafd683aba8b180cef2841b6d13879d622,4.204382450413019e-4
7,TW201807C,3,9d7d00cafd683aba8b180cef2841b6d13879d622,1.9811569956854804e-4
7,PO201807A,1,9d7d00cafd683aba8b180cef2841b6d13879d622,0.0010135469198061901
7,PO201807C,1,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,1.8165304268846503e-4
7,TW201807C,3,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,5.943470987056441e-4
7,PO201807A,1,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,6.180164145159696e-5
7,PO201807A,1,8e5a4b00102a5edb34faae3d70933b035f610682,7.416196974191635e-5
7,TW201807C,1,a117a05891e6bbd58527241edb3e7116d0f7219a,0.009618346739688517
7,TW201807C,3,a117a05891e6bbd58527241edb3e7116d0f7219a,0.0013647970414722198
7,PO201807A,1,a117a05891e6bbd58527241edb3e7116d0f7219a,4.6969247503213685e-4
7,PO201807A,3,b57949f2759ef72fe986ab28e641f624ddef6661,1.731216303111243e-4
7,PO201807A,1,b57949f2759ef72fe986ab28e641f624ddef6661,1.8540492435479086e-4
7,TW201807C,3,1d58f41f29f2f3d7e85f4e67dc15e14c4ce5f74c,0.0033679668926653167
7,PO201807A,3,bfd2e232a161c16d70360f68dcc298f5d59b4b87,0.011772270861156453
7,PO201807A,1,bfd2e232a161c16d70360f68dcc298f5d59b4b87,0.011458024325126076
7,PO201807C,1,7282d9e0c8032439ccf66efa9fe99b55c94d2d11,3.6330608537693006e-4
7,PO201807C,1,c54bc989c316d1c02e3e8bf6e807f5a7d7541b60,0.007266121707538601
7,PO201807A,3,c54bc989c316d1c02e3e8bf6e807f5a7d7541b60,0.0021021912252065095
7,PO201807A,1,d21137b6a1acb9f0513ec20b4fb777f3188c446c,1.1124295461287452e-4
7,PO201807A,3,a4289b6baaabb9e61beae114c433c65eceac82c0,0.009200178067962606
7,PO201807A,1,a4289b6baaabb9e61beae114c433c65eceac82c0,0.002719272223870266
7,PO201807A,1,ad6b5cae90feb57a97000c4c5e630eeb864d9c61,0.0014090774250964107
7,TW201807C,3,16ce66aee20aa6ef7da942626c554ca1c8e1a977,0.002025182706700713
7,TW201807C,1,df0af3b612213435ad09bcd28dddffd57a57bf89,1.7114495978093444e-4
7,PO201807C,1,1d1ababa198d3990ea36ff7d8669c386b599c03e,0.0013494226028285974
7,PO201807C,3,1d1ababa198d3990ea36ff7d8669c386b599c03e,6.933095627197544e-4
7,PO201807A,3,1d1ababa198d3990ea36ff7d8669c386b599c03e,3.2151159914923084e-4
7,TW201807C,1,1d1ababa198d3990ea36ff7d8669c386b599c03e,6.845798391237378e-4
7,TW201807C,3,1d1ababa198d3990ea36ff7d8669c386b599c03e,1.320771330456987e-4
7,PO201807A,1,1d1ababa198d3990ea36ff7d8669c386b599c03e,5.932957579353308e-4
7,PO201807C,1,077f22783e0965d1e1cb0e248abe4ccd7c0d3358,4.930582587258336e-4
7,TW201807C,3,077f22783e0965d1e1cb0e248abe4ccd7c0d3358,1.7610284406093158e-4
7,PO201807A,1,077f22783e0965d1e1cb0e248abe4ccd7c0d3358,2.719272223870266e-4
7,TW201807C,3,a08461e3c636c8a6c80564fa785e36938ce0d37b,6.383728097208769e-4
7,TW201807C,3,4e584bddfd0f137937ad3cf9dcb09560936aa6e2,3.962313991370961e-4
7,PO201807C,1,687db222f08597d8b9d90814cc5f8356326d1a72,4.152069547164915e-4
7,PO201807C,1,d6639cd7025a587235583eed56bedf8178f0de32,0.005812897366030881
7,PO201807C,3,d6639cd7025a587235583eed56bedf8178f0de32,0.0021789729114049423
7,PO201807A,3,d6639cd7025a587235583eed56bedf8178f0de32,0.0034377009447494685
7,TW201807C,1,d6639cd7025a587235583eed56bedf8178f0de32,0.00154030463802841
7,TW201807C,3,d6639cd7025a587235583eed56bedf8178f0de32,8.36488509289425e-4
7,PO201807A,1,d6639cd7025a587235583eed56bedf8178f0de32,8.157816671610798e-4
7,PO201807A,1,736a72edd82d2fbbaf5802ee5f6025591a53d4d7,4.449718184514981e-4
7,PO201807C,1,a3f4654d03aed5d5c33a0ef9287bae7e61107e2d,0.0013234721681588167
7,PO201807A,1,a3f4654d03aed5d5c33a0ef9287bae7e61107e2d,4.449718184514981e-4
7,PO201807C,1,235be3f988e44d94a3c569f1a7aea1b9cbd3a0c7,5.190086933956144e-4
7,PO201807C,1,3b8ce3fdb5c6f3338c3502800be42c01d636e844,0.007811080835603996
7,PO201807C,3,3b8ce3fdb5c6f3338c3502800be42c01d636e844,1.485663348685188e-4
7,PO201807A,3,3b8ce3fdb5c6f3338c3502800be42c01d636e844,7.914131671365682e-4
7,PO201807A,1,3b8ce3fdb5c6f3338c3502800be42c01d636e844,9.764659349352319e-4
7,PO201807A,3,2d622ce823de1df7d007e6bac76894fbfeee5e08,0.001731216303111243
7,PO201807A,1,2d622ce823de1df7d007e6bac76894fbfeee5e08,0.0011989518441609809
7,TW201807C,1,48aad53bf200f6b5f5508b872534bb542de8bb85,0.0064008214958069486
7,TW201807C,3,48aad53bf200f6b5f5508b872534bb542de8bb85,0.0025755040943911244
7,TW201807C,3,0f35c475ea53df2a3ed8c8a3302956880c4a94b5,0.002223298406269261
7,PO201807A,3,faec5544a01099bf7d91f4f6a07a82de11645003,2.473166147301776e-4
7,TW201807C,1,faec5544a01099bf7d91f4f6a07a82de11645003,0.007804210166010611
7,TW201807C,3,faec5544a01099bf7d91f4f6a07a82de11645003,0.0017830412961169324
7,PO201807A,1,faec5544a01099bf7d91f4f6a07a82de11645003,0.0014461584099673688
7,PO201807A,3,a85bdc2d5a6f558a6df232a02051e1c5316efa60,0.0011623880892318347
7,TW201807C,3,923200bd5bb8d9167ef48d15d4a35e7826bcadb9,0.007286255173021045
7,TW201807C,1,af020f7f3c569ed228c952fd7b7e2157619bd678,0.0010953277425979804
7,PO201807C,1,d1ab510bdc2f54bdcb5476ca04d92fc4bdbbd21c,8.823147787725444e-4
7,TW201807C,1,d1ab510bdc2f54bdcb5476ca04d92fc4bdbbd21c,0.0075303782303611155
7,TW201807C,3,d1ab510bdc2f54bdcb5476ca04d92fc4bdbbd21c,0.001122655630888439
7,PO201807A,1,4827ca24e375499744ac94d20287130d55a80aac,4.6969247503213685e-4
7,PO201807A,1,16b6f531dbc0f5e648d921d07047af48885e47ad,3.831701769999011e-4
7,PO201807C,1,84e847607bddcd78eb28d1640ed5495211b43449,0.0014013234721681588
7,PO201807A,3,84e847607bddcd78eb28d1640ed5495211b43449,0.0020527279022604736
7,PO201807C,1,33b232b2544d3c587fe79acfe17dc7a409a65a16,0.0020241339042428963
7,PO201807C,3,33b232b2544d3c587fe79acfe17dc7a409a65a16,0.0012628138463824097
7,PO201807A,3,33b232b2544d3c587fe79acfe17dc7a409a65a16,0.001112924766285799
7,PO201807A,1,33b232b2544d3c587fe79acfe17dc7a409a65a16,0.0022372194205478096
7,PO201807A,1,b8680d73f8e76c547c95030fd437249ce2a5c257,2.4720656580638783e-5
7,PO201807C,3,fe811f29ee8a6665c760ab0d98f557832770dfdd,0.0018818402416679047
7,PO201807A,3,fe811f29ee8a6665c760ab0d98f557832770dfdd,9.15071474501657e-4
7,TW201807C,1,fe811f29ee8a6665c760ab0d98f557832770dfdd,0.001232243710422728
7,TW201807C,3,fe811f29ee8a6665c760ab0d98f557832770dfdd,6.603856652284935e-4
7,PO201807A,1,fe811f29ee8a6665c760ab0d98f557832770dfdd,0.0026821912389993078
7,PO201807C,3,62c8dace4b15e531519c5a06e5901b445f03bbbc,3.7141583717129696e-4
7,PO201807A,3,fed07af9fa8e27ef4d563f4176ac4e077566d546,1.236583073650888e-4
7,TW201807C,1,ad505fae33afb30b008b05493274a86b90dfb19c,0.0023275714530207087
7,TW201807C,3,ad505fae33afb30b008b05493274a86b90dfb19c,9.905784978427401e-4
7,PO201807A,1,25a1e6c8aa285f058974d008f0a4bc651431d155,6.056560862256502e-4
7,TW201807C,3,a0a06ae521f5443dc1addd27a59dd47cdc0c6a61,2.4214141058378092e-4
7,PO201807C,1,a70bab44796e190d5b81ce48ee3d7b579add02c0,0.0012196704294796937
7,PO201807C,3,a70bab44796e190d5b81ce48ee3d7b579add02c0,1.980884464913584e-4
7,PO201807A,3,a70bab44796e190d5b81ce48ee3d7b579add02c0,2.473166147301776e-4
7,TW201807C,1,a70bab44796e190d5b81ce48ee3d7b579add02c0,1.7114495978093444e-4
7,PO201807A,1,a70bab44796e190d5b81ce48ee3d7b579add02c0,0.0010382675763868287
7,PO201807C,1,30677fdd501bd823846e03215b0b1fba41cabfa9,0.0010899182561307902
7,PO201807A,3,30677fdd501bd823846e03215b0b1fba41cabfa9,8.16144828609586e-4
7,TW201807C,1,30677fdd501bd823846e03215b0b1fba41cabfa9,9.241827828170461e-4
7,PO201807C,1,ecd0c104bc20e5156f37544beeb7afebb92d5c45,9.342156481121058e-4
7,PO201807C,3,ecd0c104bc20e5156f37544beeb7afebb92d5c45,0.0010647253998910514
7,PO201807A,3,ecd0c104bc20e5156f37544beeb7afebb92d5c45,9.645347974476926e-4
7,TW201807C,1,ecd0c104bc20e5156f37544beeb7afebb92d5c45,0.003217525243881568
7,TW201807C,3,ecd0c104bc20e5156f37544beeb7afebb92d5c45,0.0012107070529189046
7,PO201807A,1,ecd0c104bc20e5156f37544beeb7afebb92d5c45,6.427370710966083e-4
7,TW201807C,3,6cd47f0f80acc535d3a6ddb542de78d8dc88504d,0.0012987584749493705
7,PO201807A,1,2d1efe105ba8c59112139bb5e93e4cbe1997bb69,0.007490358943933551
7,PO201807A,3,a2ff1100fbeeef72396a45de25f567e5c026fc24,6.677548597714795e-4
7,PO201807A,1,a2ff1100fbeeef72396a45de25f567e5c026fc24,9.888262632255513e-5
7,PO201807A,3,b6740ed67ad1b1cb970f7d71c87b8e8b03e60649,2.473166147301776e-4
7,PO201807A,1,d831e63c9c6c03c25827a1f7d32bc6586442ab25,0.007490358943933551
7,PO201807C,1,40c2384a04ff887b1e2605871103de753d7d9d06,4.411573893862722e-4
7,PO201807C,3,40c2384a04ff887b1e2605871103de753d7d9d06,4.4569900460555636e-4
7,PO201807A,1,40c2384a04ff887b1e2605871103de753d7d9d06,4.449718184514981e-4
7,PO201807C,3,4db7fc5cafa31f3cd393e04977faead7e2eec40e,9.161590650225325e-4
7,PO201807A,3,4db7fc5cafa31f3cd393e04977faead7e2eec40e,0.0025968244546668647
7,TW201807C,1,4db7fc5cafa31f3cd393e04977faead7e2eec40e,0.0031832962519253807
7,TW201807C,3,4db7fc5cafa31f3cd393e04977faead7e2eec40e,7.704499427665757e-4
7,PO201807A,1,4db7fc5cafa31f3cd393e04977faead7e2eec40e,1.1124295461287452e-4
7,PO201807C,1,3d1145ee1cd9deecea59a0bb48df511999e1eb98,4.411573893862722e-4
7,TW201807C,3,70cf061d93526ffd3f422790e293cf312e56277f,0.004512635379061372
7,PO201807C,1,58acce8ecd5b71d5a9af5a20e6ff6987d355e040,4.411573893862722e-4
7,TW201807C,3,4007de1303b3407b18b1f19a0171899ca35b6cca,0.004380558246015673
7,PO201807A,1,3f26db2e11ebdd679026e332d60a0f5bf71756f1,4.078908335805399e-4
7,PO201807C,3,267c14223052f6ed4eb4679c52deaaf5db6ddf0f,0.004531273213489824
7,PO201807C,3,6d4e357f95bc47796562ba664b3755e3db1bf4e4,7.675927301540137e-4
7,TW201807C,1,6d4e357f95bc47796562ba664b3755e3db1bf4e4,3.422899195618689e-4
7,TW201807C,1,dd74776bc05153ab9d85eff974eda65eb1ff428f,8.557247989046722e-4
7,PO201807C,1,29959b1bd8c9e311da46b708b59e55f1b244170e,0.0027247956403269754
7,PO201807C,3,29959b1bd8c9e311da46b708b59e55f1b244170e,0.0037636804833358095
7,PO201807A,3,d525996b1ef1fc40898a04f7e01fa150185967e8,0.008458228223772074
7,TW201807C,3,36ba6bbe9cd0a6d528d036d146d3c4d96af2749d,2.201285550761645e-4
7,PO201807C,3,4926d9f59e5890646fb23025270ab109e7f17d81,9.90442232456792e-5
7,PO201807A,3,4926d9f59e5890646fb23025270ab109e7f17d81,7.666815056635505e-4
7,TW201807C,3,4926d9f59e5890646fb23025270ab109e7f17d81,3.742185436294796e-4
7,PO201807A,1,4926d9f59e5890646fb23025270ab109e7f17d81,7.539800257094828e-4
7,PO201807C,1,04d86e50b5e98b54f63e9dd42aaab0393735c996,1.0380173867912288e-4
7,PO201807C,1,7aac7e0c9ed379585a661a15a8e0653a6a118af1,0.0017646295575450889
7,TW201807C,3,a2d822ee2933919df47a81c6593c297b0f5c8246,1.7610284406093158e-4
7,PO201807A,1,b4043cc1db814323b9e2b1483375758ce4d1dc70,2.2248590922574905e-4
7,PO201807A,3,af504c2c99038708f196a0d6c56fde09029bb598,0.012415294059454914
7,PO201807C,1,bf6b77febc8ebbc3dbdc702ecf64a71a9a1772b9,9.082652134423251e-4
7,PO201807A,1,bf6b77febc8ebbc3dbdc702ecf64a71a9a1772b9,0.002496786314644517
7,TW201807C,1,3e248fd0cee6b597584b8cae690db35418161d5b,0.0017799075817217184
7,TW201807C,3,3e248fd0cee6b597584b8cae690db35418161d5b,3.742185436294796e-4
7,PO201807C,1,5ae814f9ecc43cc4e84a6a87c76fac77b3ca4812,0.0019722330349033344
7,PO201807C,3,5ae814f9ecc43cc4e84a6a87c76fac77b3ca4812,0.0017085128509879662
7,PO201807A,3,5ae814f9ecc43cc4e84a6a87c76fac77b3ca4812,8.16144828609586e-4
7,TW201807C,1,5ae814f9ecc43cc4e84a6a87c76fac77b3ca4812,5.134348793428033e-4
7,TW201807C,3,5ae814f9ecc43cc4e84a6a87c76fac77b3ca4812,1.320771330456987e-4
7,PO201807A,1,5ae814f9ecc43cc4e84a6a87c76fac77b3ca4812,0.0020765351527736575
7,PO201807C,1,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,0.0013234721681588167
7,PO201807A,1,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,4.6969247503213685e-4
7,PO201807C,1,77d4683b89efd92a4db569b8bd759dc23bdf73e3,0.0012456208641494744
7,PO201807A,3,77d4683b89efd92a4db569b8bd759dc23bdf73e3,0.0012613147351239057
7,PO201807A,1,77d4683b89efd92a4db569b8bd759dc23bdf73e3,0.0012236725007416197
7,PO201807C,3,c61e2d26b87c0a4bc1a44fd0ce842679906f11ff,1.485663348685188e-4
7,TW201807C,1,c61e2d26b87c0a4bc1a44fd0ce842679906f11ff,0.0026698613725825776
7,TW201807C,3,c61e2d26b87c0a4bc1a44fd0ce842679906f11ff,8.144756537818086e-4
7,PO201807A,1,c61e2d26b87c0a4bc1a44fd0ce842679906f11ff,9.888262632255513e-4
7,TW201807C,3,35a57126c789e312d34d6a736b1f9272036617b9,2.4214141058378092e-4
7,TW201807C,3,25bdc40338cff6943b07a34704829da81058aecc,0.003764198291802413
7,PO201807A,1,e8637de1f5db3f8b03a1481b5671a81058473f84,1.9776525264511026e-4
7,PO201807C,1,918b198bd0ee2fb37ee068ce0a751d50bd4153ff,3.114052160373686e-4
7,PO201807C,3,918b198bd0ee2fb37ee068ce0a751d50bd4153ff,5.942653394740752e-4
7,PO201807A,3,918b198bd0ee2fb37ee068ce0a751d50bd4153ff,2.473166147301776e-4
7,TW201807C,1,918b198bd0ee2fb37ee068ce0a751d50bd4153ff,0.0010953277425979804
7,TW201807C,3,918b198bd0ee2fb37ee068ce0a751d50bd4153ff,4.8428282116756184e-4
7,PO201807A,1,918b198bd0ee2fb37ee068ce0a751d50bd4153ff,3.0900820725798475e-4
7,TW201807C,1,b31432b7d63b5fa12be7ee7e555f9bb2e79b0d58,8.557247989046722e-4
7,PO201807A,1,9ebd0bcbae3f4ee1f10ba13d858e85af17744e67,2.966478789676654e-4
7,PO201807C,3,00978fdabfd53526f3cd6e5c3972e44cdcf850dc,5.695042836626554e-4
7,TW201807C,1,00978fdabfd53526f3cd6e5c3972e44cdcf850dc,0.0014376176621598495
7,TW201807C,3,00978fdabfd53526f3cd6e5c3972e44cdcf850dc,0.0011886941974112882
7,PO201807A,1,00978fdabfd53526f3cd6e5c3972e44cdcf850dc,5.809354296450114e-4
7,TW201807C,3,af7a193aa8d4ba69429e80eb9d377e33c77a6517,0.0011886941974112882
7,PO201807A,3,5e593102b20a39bca6fa045cf976e481f22c91c5,0.0022011178710985803
7,PO201807A,1,5e593102b20a39bca6fa045cf976e481f22c91c5,0.0028923168199347375
7,PO201807C,1,968cb330d2c9bc0de553664c8e64d2df579018c8,0.0015051252108472816
7,PO201807A,1,968cb330d2c9bc0de553664c8e64d2df579018c8,0.001137150202709384
7,PO201807C,1,a5ba9beab41879aaf8584a40a866ee6a563460e5,0.001115868690800571
7,PO201807A,3,168995cb81e073e5a0f93adc4fe57b442efa9d67,9.892664589207102e-5
7,TW201807C,3,a78a53e8b2d96461122b2304ece6d88ee73e4eda,4.8428282116756184e-4
7,PO201807A,1,e7b4598b6008cf501132b47ba13ed4e0e09c2cc1,6.180164145159696e-5
7,PO201807A,3,abfa2f8629f1097f7d526124529405ed8b538446,5.935598753524262e-4
7,PO201807A,1,abfa2f8629f1097f7d526124529405ed8b538446,9.146642934836349e-4
7,PO201807A,3,cd442ae8372840ec1ce38b407aa06db88a292014,0.0018054112875302963
7,PO201807A,1,cd442ae8372840ec1ce38b407aa06db88a292014,0.0028057945219025016
7,PO201807A,3,463ce7d8a0e1e2268bbea062ebe130e861b6400b,4.699015679873374e-4
7,TW201807C,1,463ce7d8a0e1e2268bbea062ebe130e861b6400b,9.9264076672942e-4
7,TW201807C,3,463ce7d8a0e1e2268bbea062ebe130e861b6400b,1.7610284406093158e-4
7,PO201807A,1,463ce7d8a0e1e2268bbea062ebe130e861b6400b,1.7304459606447148e-4
7,PO201807A,1,ba90cc88bc8270ee02b97b84ca4c5ea8e6cb6530,3.584495204192623e-4
7,TW201807C,3,edd351092826e766bf759281facbd78734c03ab3,0.002223298406269261
7,PO201807C,3,761e738682d46f2e07f7f60864216d8494cf44e8,2.971326697370376e-4
7,PO201807A,1,761e738682d46f2e07f7f60864216d8494cf44e8,5.932957579353308e-4
7,PO201807C,1,12a1636d5dd9d440e60a1e2b647009f31cb859d8,0.004645127805890749
7,TW201807C,1,93b03c51933fb2ae623bf4eaad79f5004c09f7d6,9.584117747732329e-4
7,TW201807C,3,93b03c51933fb2ae623bf4eaad79f5004c09f7d6,7.484370872589592e-4
7,PO201807A,1,93b03c51933fb2ae623bf4eaad79f5004c09f7d6,8.652229803223574e-5
7,PO201807A,1,46f9cececcf3ecfcc4d67b28ae58afdeac24b064,1.2360328290319392e-4
7,TW201807C,3,def9fabda255a4416b0462b803b45efd34ca9f1b,5.723342431980277e-4
7,PO201807C,1,50f06b2d2a75c4eb806e330a9108f6d9ad1422da,3.114052160373686e-4
7,TW201807C,3,fabf02ca9a8d42652f8af4e3dd9ed4769144e3ca,4.40257110152329e-4
7,TW201807C,1,5ee1dd4f9d9a344609739d60b326646fd9bcb7f8,0.0014376176621598495
7,TW201807C,3,5ee1dd4f9d9a344609739d60b326646fd9bcb7f8,4.40257110152329e-4
7,PO201807A,1,5ee1dd4f9d9a344609739d60b326646fd9bcb7f8,1.1124295461287452e-4
7,TW201807C,3,afafeeae87189878be4897ec71bea2594558f819,0.0016289513075636172
7,PO201807C,1,2aeeebaefb74325d3939eb2cab0b086526e2e812,9.082652134423251e-4
7,PO201807A,1,2aeeebaefb74325d3939eb2cab0b086526e2e812,4.6969247503213685e-4
