bio,Hash,Miseq_run,PCR1_prop,PCR2_prop
FH201801B,4dc18d1373f780a7b19f5b88145fda28d062e076,8,1.0281014393420151e-4,0
FH201801B,4dc52fdc04ae6b5ca0069b00c0ed9856e4cc23c0,8,4.912040210189628e-4,3.386791513098914e-4
FH201801B,4ec97e9d9f224e1a337998cb123220c2637e45f6,8,0,0.00447255702759239
FH201801B,52aa8c0ef95598acf7c0e7b0ba0cc610383f0f85,8,0,2.789122422552047e-4
FH201801B,556f9e1431b5a4048b4f77b2cd79120a1cf5e8c4,8,0.01242860406671236,0.018308596473752367
FH201801B,56667e64881dbe0f95af12bce51ddd6ed563ca80,8,3.084304318026045e-4,0
FH201801B,5730999f524c1bc1975eb41b274dda6cc52f6f18,8,4.226639250628284e-4,0
FH201801B,57f73589edb2c229bce32944aa078aefe794b6d3,8,0.0042037925519762395,6.972806056380117e-5
FH201801B,5859c8a714a63ecf63ced4cdadd1074d8c42ecd7,8,0.002204706419922321,0.0028389281800976192
FH201801B,58c97a3475297671d6c71368b0f9c9a8212a8bbe,8,0.008190541466758053,0
FH201801B,590271682dd1cf2250c6fc06107e4c090a9459ce,8,2.284669865204478e-5,0
FH201801B,5a3d311856ef98ca69b198b93642f76e119e203e,8,0.019111263422435458,0.020470166351230203
FH201801B,5aba1ae6bab9b6a4cb5e665a333e6dd7f247a9b3,8,1.5992689056431347e-4,0
FH201801B,5ae1341da7ed3b29f88201563c85b12b0112a65a,8,0.037217272104180944,0.027044526347245742
FH201801B,5c4be73887868b95293859d9b9cdcdbcd4d8f22f,8,5.711674663011195e-5,0
FH201801B,5cc177770b8a0d07bf6a3603c78c99812ab120bf,8,0,0.001693395756549457
FH201801B,5d4a47aece33bbe404489892d91be6c3ba7613ae,8,1.0281014393420151e-4,0
FH201801B,5e81607010e9cd92d5af82bb4abcb84630c38419,8,0,9.463093933658731e-4
FH201801B,5ee1dd4f9d9a344609739d60b326646fd9bcb7f8,8,0,9.961151509114453e-5
FH201801B,606583f6e338355eb452aa758540f24d02b13841,8,0.00415809915467215,0.0061858750871600756
FH201801B,6077d090242eed9c0c4a476e3357dba3c848fe92,8,0.0011309115832762167,1.9922303018228907e-4
FH201801B,6098e6b8ffe4db92b8f0c116368342387097d57f,8,0,3.9844606036457814e-5
FH201801B,6135fb6e1baa4accbcb053f82d1297960ef2dd0b,8,0,9.961151509114453e-5
FH201801B,625479556703dad1846f460858550e63d3ab69b0,8,0,5.976690905468672e-4
FH201801B,62c8c2cd6fb10ed10d887c13b23d42be002bc4ff,8,2.6273703449851497e-4,0.005388982966430919
FH201801B,63e3fdb7713a502725c65150bd6d913501e449ea,8,1.5992689056431347e-4,0
FH201801B,66ad0c655a0a258a6a2c30e08df0c0361789ab02,8,0,1.5937842414583125e-4
FH201801B,6847c94bb84b885fd4d6ae5658757d34b914694b,8,0,2.988345452734336e-4
FH201801B,69198295b503a69f72b710ef43cffe44a092a53e,8,0,0.001932463392768204
FH201801B,694ff49eb24ae7eccd23166f87c68b0064d91f6f,8,4.569339730408956e-5,0
FH201801B,6a61f02226b9a49bb60b1a15bd632cc908900be3,8,0.002284669865204478,0
FH201801B,6a9cb40e91f91d7ac479125c47ad06498120e46f,8,1.7135023989033586e-4,0
FH201801B,6c8a24dc9a68fb951192b9d67b123b76ef14c802,8,0,0.002390676362187469
FH201801B,6d8f18e083aeab5650788d87deafeaf6e88587c9,8,0,0.00829763920709234
FH201801B,6db094b39336791616c17273a7ddebfbe2940466,8,0.004546493031756911,0.00800876581332802
FH201801B,6e0f9bcf5c8b800b961eedea676297dbfb82c463,8,1.7135023989033586e-4,0
FH201801B,6e40c3f03b96a58ecb00055de8fe474733146ac7,8,0,0.0028887339376431915
FH201801B,6f4610088b4f9e22c7e0acab9870e4f72b401503,8,0,2.988345452734336e-5
FH201801B,6f98e637735b187cd156c79b8f022a0bc63d5fc5,8,6.511309115832762e-4,5.179798784739516e-4
FH201801B,715a361b55460207894f5378a162c0823805db66,8,0,0.00355613108875386
FH201801B,715b15172975ac5a2baf00514000ffdd3f88b237,8,0,8.965036358203008e-5
FH201801B,7236e50def7a5ec9163f88b1677fd8e60f942642,8,0,5.478633330012949e-4
FH201801B,7237bd9dda56dafaf30572f138dae69d125c24c6,8,0.011491889421978525,0.026407012650662417
FH201801B,72b0b3d974e3890092e50fc92f4ee96cfb207c88,8,0,0.002350831756151011
FH201801B,735d69de23660ff069ffbfd282cf48604c238cfa,8,3.427004797806717e-4,0
FH201801B,738e8fa6041b102f02369a26cb35dc8cd8733162,8,2.970070824765821e-4,0
FH201801B,73c15fa0e4ca79abc78c962a87e06008aee52111,8,0,5.27941029983066e-4
FH201801B,7432e2040febbe6207e75a36da9e1eef85c689ba,8,0,7.968921207291563e-5
FH201801B,7666badb0cba56954cc7d58bb5aca13bd6eda1da,8,0.003198537811286269,0
FH201801B,775fd66dde9f19a97a3bd0e3e67224e7f8586459,8,0.001553575508339045,0
FH201801B,7809cc743d28dded9997381e1f06a716385ac6b9,8,2.5131368517249255e-4,0
FH201801B,7923fbd832e88e3efb7bc09279c745f35aabd381,8,0,1.9922303018228907e-5
FH201801B,79a6a7881e03983994c1843190cc6abf6292800b,8,0,7.869309692200418e-4
FH201801B,79afc748b0fb3c546da951a318d832a6c023315d,8,0,1.494172726367168e-4
FH201801B,7a449b2e9fa6a617b2d0467b004ffd5ea7591e0d,8,0.001462188713730866,0
FH201801B,7aac7e0c9ed379585a661a15a8e0653a6a118af1,8,0.0026045236463331047,0
FH201801B,7ab9b8ecc19f690f5e473953c5270def6b6ddb93,8,0,9.961151509114453e-5
FH201801B,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,8,0.009424263193968472,0.060533917720888536
FH201801B,7d0471b55176e132dfeb0d4df331ae72827d6a5a,8,0,1.9922303018228907e-5
FH201801B,7e27da452637be571d19745ad0b7c25ed0aaa69b,8,0.0013936486177747315,0
FH201801B,805802e51bbb8cfa8839e8aa94348a0b41df4686,8,0.002204706419922321,0
FH201801B,83334fa70e3fa4e07973c5ed12903166a1da716f,8,0.0020904729266620972,0.0010957266660025899
FH201801B,856586aa507124b1bb7e4c6f7d827e5b46dddd52,8,0,1.5937842414583125e-4
FH201801B,85bf464343d4437eb2a739e6029aa6ed11d60dc0,8,0,5.080187269648371e-4
FH201801B,8790d1dec74eaaad4222d42eb6e01b66061a877e,8,0,0.007211873692598864
FH201801B,87cc29b1b406c9bf2ef063162a21e0a49312fbf5,8,2.284669865204478e-4,0
FH201801B,8a17c79fb1ddb2dac42e79d554c750133cfe1d6f,8,5.711674663011195e-4,0
FH201801B,8a91156d55f8dedcfa729a31d04343a148faf0fc,8,0,3.884849088554637e-4
FH201801B,8a918e2df5ffc1ad09cbce43dcd0ee4270661ce1,8,9.138679460817912e-5,0
FH201801B,8cd884d30d64dde988740f8be6fbae9b2383fee5,8,6.854009595613433e-5,1.7930072716406016e-4
FH201801B,8da6a90264f11ade3077e3ec214bc9995e17e14c,8,0.10263879369431117,0
FH201801B,904c3de68dbf93f15ecc3e2f6fcbf9e9b090abae,8,0,0.0016435899990038848
FH201801B,90a90e5b55e03ba55ad6ad1d168fc7e7aaa32715,8,0.0011651816312542838,0
FH201801B,913bd86c3638ee2b616020e99a80420b229b822a,8,0.0018734292894676719,0
FH201801B,927ac5b1a5ed796c2b46518063fe3d824a822d6a,8,0,0.003058073513298137
FH201801B,9293a068f493cc96c9279dcdd9a1af9f089d168c,8,0,0.003426636119135372
FH201801B,92e809fc66c02f9feb1832e32fa7f8a9bedf97e8,8,0,3.685626058372348e-4
FH201801B,9319c9f43bb628d471bdd03727fc7bb5db04e919,8,0.004569339730408956,0.006155991632632732
FH201801B,93b1a402f944324962d7a939035eb04753ead8b7,8,0.01840301576422207,0.006026496663014244
FH201801B,95a3fccc885f06c52232dc0be288722a88ab1b32,8,0,4.980575754557227e-5
FH201801B,979f83bb505b9fbe8aa8bf4b091b437f57b70fd3,8,5.711674663011195e-5,0
FH201801B,97ea6dad04c3a91e3f4296d44df07eb62a92b632,8,0.007973497829563627,0
FH201801B,98339bb2e8b17ca985643e1aad92a2c1c3dad449,8,0,0.025381014045223627
FH201801B,9c53914905c617460d9bd49c101ce533973cc1c0,8,0,4.084072118736926e-4
FH201801B,9dd3289d0ac1979d79ccd8794d986ae3e039dec0,8,0,8.965036358203008e-5
FH201801B,a278522379ec876ee4b73d66da0e02922d337802,8,0,7.968921207291563e-5
FH201801B,a318b5b4b76abc8a009bff4063cc65f94f68f7b6,8,0,1.494172726367168e-4
FH201801B,a3699737419f5c3168160fc1db8845cce9355b52,8,6.854009595613433e-5,0
FH201801B,a4c55e59b5e506a97053146f42fb9ccd46b878d4,8,0.2242403472698195,0.1931068831556928
FH201801B,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,8,0.02590815627141878,0.03134774379918318
FH201801B,a68ca700b401e06e23bdde27d4756019a1e3a0eb,8,0.002638793694311172,0
FH201801B,a90f7517d9d6d48d72a151297a5640504749b006,8,1.4850354123829105e-4,0
FH201801B,a9f4a91ab2aeeafcd2a4ee9f94346b1e9ac2c314,8,0,3.2871799980077696e-4
FH201801B,aa1f8a975d6c30b8e0a6932ba4b9217905cf6e23,8,2.284669865204478e-4,0
FH201801B,ab566f7d054179b9bc3ea7f8879cb7ceb7df333c,8,1.3708019191226866e-4,0
FH201801B,ac4a3055df02ac00c0ac2e19e633c4c860330d7f,8,6.054375142791866e-4,0
FH201801B,ac6d5124a43d8d560637100bfbb7723319f3170a,8,0.002638793694311172,2.3906763621874688e-4
FH201801B,ad505fae33afb30b008b05493274a86b90dfb19c,8,3.7697052775873886e-4,6.873194541288973e-4
FH201801B,ad6dfc837550b177d564bf00ed25d8f0b9f77ea8,8,1.7135023989033586e-4,0
FH201801B,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,8,5.140507196710075e-4,6.37513696583325e-4
FH201801B,af9120e5e89c49b4e56592475983b37a7147c0ba,8,0,5.27941029983066e-4
FH201801B,afb682f933748c279f83a85d95282e9d97dcb142,8,0.0017934658441855153,0
FH201801B,b0e464337d02314289858dd3314903bf5c564a27,8,0,0.0011953381810937344
FH201801B,b19755c9273c5eb26c8d0ccf447bd6699d978b09,8,0,0.006444865026397051
FH201801B,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,8,0.0940827050491204,0.07541587807550552
FH201801B,b20c32d47391555b8fa8eeb5c6c50be79a9378fc,8,6.854009595613433e-5,0
FH201801B,b38e16a939fd72336b86b137f0ec01d3cd61a68c,8,0,0.002350831756151011
FH201801B,b3b7552ad4cb087f2533f45f05c840503002203e,8,3.427004797806717e-4,0
FH201801B,b4b8d388d2f853c357348cc18e3382828e2809c6,8,1.142334932602239e-4,0
FH201801B,b57949f2759ef72fe986ab28e641f624ddef6661,8,0,0.001055882059966132
FH201801B,b7a8e9d3e618da3ed9397324471dad5f79169cd6,8,1.0281014393420151e-4,0
FH201801B,b7eebc972a501f45dc75ca927257bb6f54df7023,8,0.0012222983778843958,0
FH201801B,b809b770ed1009d28dce5462656672bc7b4f6d95,8,1.0281014393420151e-4,0
FH201801B,b87a736023910ecac8a88931e92c48dbf48c986e,8,9.138679460817912e-5,0
FH201801B,b893e167ac963c12afffe38f6e05d06218eb07bf,8,0,1.7930072716406016e-4
FH201801B,b96be5c323c70eb7cd260d83287a7fcbef89a0eb,8,0,7.869309692200418e-4
FH201801B,b9e82298bdb5889cf6a09180286d947d8f73f522,8,0.0027987205848754855,0
FH201801B,ba037c5747f64d983c0fc4f34104fc367b8bae71,8,5.026273703449851e-4,0
FH201801B,baa7674925960be46ac2381a8d9d02cf788a1f0e,8,0,4.482518179101504e-4
FH201801B,bac835288949f58d1a8aaba7c8643b2632f3eb88,8,0.004957733607493717,0.008417173025201714
FH201801B,bb8b804e41205fa0390327f0883b4c572867b9f0,8,0,2.6895109074609024e-4
FH201801B,bb948570bb1474f66105a08ef31c9d313ef40abc,8,1.8277358921635825e-4,7.271640601653551e-4
FH201801B,bc33dc863dc4b391948bf9d401bff3cfc51a5237,8,2.5131368517249255e-4,0
FH201801B,bce32115b7630a7274591568b110f9eb2c77ef97,8,0.005426090929860635,0
FH201801B,be385cc713e2b998206ddf391d85a247399831e7,8,5.711674663011195e-5,0
FH201801B,bec7305a50533d99c88c187c352361d06871de84,8,0,0.004871003087956968
FH201801B,bf4d75ae87a9d355a92c810de0ee9f323ec1483f,8,2.7416038382453733e-4,0
FH201801B,c2f96a65de2365a65be39b71ff31c626a1ebf7e4,8,0.0025017135023989033,0
FH201801B,c54bc989c316d1c02e3e8bf6e807f5a7d7541b60,8,0.0037468585789353437,0
FH201801B,c6e6052fb3ed95515a3792827f3e0927ee953c06,8,0,3.9844606036457814e-5
FH201801B,c770016f14d297194d21859a099a36519b97635a,8,0.0047064199223212245,0
FH201801B,c7704fd475f537db467f4c7119c6ceee498ba33c,8,0,1.8926187867317461e-4
FH201801B,c8c964034a85b39406512be106f2e6731c4b182e,8,1.2565684258624628e-4,0
FH201801B,c9ea56e8f469d0252c2a3944c7f9990ba143a838,8,0.0016335389536212017,0
FH201801B,cbd73bfff6f0d43b6cfc958c287bdf503d0322be,8,0.0017820424948594928,0
FH201801B,cc3b75aac64583dde28428bda4dd33d5b8754d86,8,0,2.789122422552047e-4
FH201801B,cc5ea2750b6df187b8254b0908879902c9cdf4c7,8,0,0.009253909751967328
FH201801B,cc641d3be8658bf309461ade2f85466110d635ba,8,0,0.0011256101205299332
FH201801B,cd37165ad4c33e9cd2cd7167a0c9669e51a2bf15,8,1.142334932602239e-4,0
FH201801B,cdadcaf38dee9560c702fb2874d1f2e5238af6f8,8,0.07674206077221842,0.10100607630242056
FH201801B,cddaec3fcb849ca30972169b513d188649b4862a,8,0.006008681745487777,0.004890925390975197
FH201801B,d13c23a0ea32fc57891f85c61e71e1cea6585af9,8,8.79597898103724e-4,1.3945612112760235e-4
FH201801B,d1ee2aced5a33f0973843d0dd1f1c7d232f5d495,8,0,0.0024305209682239266
FH201801B,d88f52caa4de39a5d6d712a79c0de4bf40ef61d0,8,0,2.2910648470963243e-4
FH201801B,d8ed22edb9b4c9c2eccdde41cecb635458209e93,8,7.767877541695225e-4,0
FH201801B,d91cb77c820f88186dadaa4af8c678762ef146b8,8,0,2.4902878772786134e-4
FH201801B,d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,8,0.001233721727210418,0
FH201801B,d9397b0b70d450e0d20a1a70ee7085175d002515,8,0,7.869309692200418e-4
FH201801B,dd2a2a4e8b92a8fe316eeaa3e45bbf9bd4f8734b,8,0.00439798949051862,0
FH201801B,df2bf0408558d80d6a2ae763bdc22de44aa294a6,8,0,1.1953381810937344e-4
FH201801B,e062c3a098646e69d7a30509b6c10138b84cca34,8,6.054375142791866e-4,0
FH201801B,e294b257e9eaf219586d0deec990b0d66720bb9b,8,0,0.03500348640302819
FH201801B,e37f6fc2b682e11665add556d4933961ebce5a44,8,0,1.3945612112760235e-4
FH201801B,e64f574c4605dc812aceebd1d2a7d4607f42bd4d,8,0,0.0022711425440780954
FH201801B,e777ad94e4b4b89cac3608f72657812453862f49,8,0.0021247429746401644,0
FH201801B,e90a6aa3b385ea381f12dd72d0d9b47bf6f48121,8,0.0036326250856751198,0
FH201801B,e98b6970e063ebf236ea3feb244a59b4f5b05c98,8,5.140507196710075e-4,0
FH201801B,ea897a226c91c1e79d3ed8c4dd74bfd040a385c5,8,0,9.961151509114453e-5
FH201801B,ea9f4cbefdbded629b2820f58bd60574f7f62cba,8,0,0.0020719195138958063
FH201801B,ecbcc3bd709776326a720729ad74c020c160aa3a,8,0.003050034270047978,3.2871799980077696e-4
FH201801B,eddd39f5f1865136b6a252701c44dee80b37dc23,8,2.6273703449851497e-4,0
FH201801B,eec1b340ef42300fa797f70073acc4a72f07659e,8,1.7135023989033586e-4,0
FH201801B,eff66751d4e5cb2e7babe4ff71277df24b4b59f3,8,0,3.9844606036457814e-5
FH201801B,f05bcb07f2cf2c613f18f64707059037dbf9cc33,8,6.16860863605209e-4,0.0015240561808945114
FH201801B,f06663a8089c352a4ce5f0950241199cfb799ec9,8,0,0.00738121326825381
FH201801B,f1aa58e32703bd2da350498165c74f65a1169611,8,0.0011651816312542838,0
FH201801B,f2a4dc661a53ab9f84cb8ab5c097a501ab3ea04b,8,0,1.1953381810937344e-4
FH201801B,f3507fb7e94f0c44a38499f9f92760a2f5124f6c,8,0,3.7852375734634923e-4
FH201801B,f38704bd7c105cd8f278e7383bc6740b84d2339b,8,0,4.482518179101504e-4
FH201801B,f48b3e3759c07361215e643dd762e0e9e17b0234,8,6.16860863605209e-4,0
FH201801B,f4d1041834b1f84a7bd51c612ad9f7d7747729f7,8,2.284669865204478e-4,0
FH201801B,f52e316ac18ee027c3c38b05221eea60a0f6b555,8,0,1.1953381810937344e-4
FH201801B,f65dc1a65bbbac28a6897f563766901b94199d62,8,1.2565684258624628e-4,0
FH201801B,f6b896d380dfc9c49f3c6dd6b362268cb36b99ae,8,0,0.004811236178902281
FH201801B,f6f98c09573c1591084f9c76ccc55734ce1ba20b,8,0,0.0014443669688215957
FH201801B,f8cc939e969331c93d31ef139a62816b20d1e395,8,0.00310715101667809,0.00693296145034366
FH201801B,f8d87a92ad4038bdd0a354e657eb1e8bd385133f,8,0,1.1953381810937344e-4
FH201801B,f9a0a54d318295d13b99685104ddda9637812ab8,8,0,4.880964239466082e-4
FH201801B,fa0436d3eacc0981f08b72b2363a4f2123756eb5,8,0,8.168144237473852e-4
FH201801B,fcc5c0f2d73b11d31a0186f96e2e11d7617cd41e,8,9.138679460817912e-5,0
FH201801B,fcf88cbd0a8e5388d4206075c8850052d6b123db,8,9.138679460817912e-5,0
FH201801B,fed07af9fa8e27ef4d563f4176ac4e077566d546,8,0.0035869316883710306,0
LL20170311B,00616a421c92928530cd4f6653722e00616d21e7,1,5.830162078505782e-4,0
LL20170311B,0092f101a5c9bf67c1f9efef6682591d5a5b894e,1,9.222256378727329e-4,0
LL20170311B,01493159e7c0936e6cf00b22f5602e903bb29de3,1,1.9080530438746196e-4,0
LL20170311B,0c61d0096e08d8e9694b58a79fa775322681a089,1,0,4.942777841146725e-4
LL20170311B,0d69e93482c776c5619300f4d157be03c4c4051f,1,6.3601768129154e-5,0
LL20170311B,0d853eb8a50289d28bf7d1e8026c5ab32a95560c,1,3.074085459575776e-4,0
LL20170311B,11a112ced1c85e620f6d97d82281a1bb58614e67,1,0.33486330919999574,0.5130223185430212
LL20170311B,135564e9c33f7abcb19bbdbfc571af0ea2c77f82,1,1.6960471501107732e-4,0
LL20170311B,14e21ec9b37d5162dc34cd67d5d5b38e896ff4af,1,0.004208316991212355,0
LL20170311B,16135864eb9a1e22daa7ca3da4ee99414c1f1e0c,1,1.378038309465003e-4,0
LL20170311B,1fce93c7ffa9507d4a1c1cc383b3b4ca7a4332a2,1,2.1200589376384665e-5,0
LL20170311B,21339049f9f2dbbe4bd1a551573819232612257c,1,2.54407072516616e-4,0
LL20170311B,243b0ee3206bd1fb74f342b873fd010315a395e5,1,0.002204861295144005,0
LL20170311B,248f83207137950324efa63cfa3f4ec93cbdf537,1,0.0027984777976827755,0
LL20170311B,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,1,8.480235750553866e-5,0
LL20170311B,2830957c9f93454b15f8381a54bc0569dd987ffa,1,6.3601768129154e-5,0
LL20170311B,29a25f59c9ab313dba122a19685cb555355f2415,1,0.007664013059563056,0.0011786624082734496
LL20170311B,2d532a421852a0377dbc758ad6085672635fbccf,1,9.540265219373098e-4,0
LL20170311B,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,1,0.00923285667341552,0.0015968974563704802
LL20170311B,30ee35bdc772e1076646e4b254858a919dd9dbb1,1,7.950221016144249e-4,0
LL20170311B,31973166459e240fc4763b6724e6c06b73487666,1,0.0037949054983728546,1.5208547203528382e-4
LL20170311B,31e26d833ed2e23ce02af1f024574032da32b111,1,1.1660324157011564e-4,0
LL20170311B,32162e451e12cdf5cf3628007e99b0efa1ba946b,1,0.018889725134358736,0.017641914756092923
LL20170311B,346437175b074a3ef28f8979c47b8fc5f91162e8,1,7.420206281734633e-5,0
LL20170311B,34cdf55b1b94725a122f2926508a29ed60aea543,1,4.240117875276933e-5,0
LL20170311B,36a62c766befb37d7b3aba4f083b7bfea68a54a4,1,6.678185653561169e-4,0
LL20170311B,383071c983420e47209b84134427d3a6a85cff6d,1,0.0010070279953782715,0
LL20170311B,38fb9aeed2e2b5f00593e1779bd9c53815738739,1,7.420206281734633e-5,0
LL20170311B,39a26ee1adb664fedbe338addd8bd0561975a590,1,3.1800884064577e-5,0
LL20170311B,3aee4b429c01889e05c2445bcb9649cb78a4c5d0,1,2.4380677782842364e-4,0
LL20170311B,3cf117b356864bae290ff4b7915775daef5652fa,1,5.3001473440961656e-5,0
LL20170311B,3d4f425afb5d35a4d8bcd95d29a522e527215bec,1,9.222256378727329e-4,0
LL20170311B,3dafadd76832873fca2fe516098af23689754cee,1,0.006020967382893244,0.01345956427512262
LL20170311B,3e389071c849953f5347771e5fb5c6b736e83428,1,1.9080530438746196e-4,0
LL20170311B,3fbc8047875aee347a93c498f8799ce6d47914e3,1,9.540265219373098e-5,0
LL20170311B,3feebdc7e9e6f6d249ba7c7af46abaa0f8956b4f,1,2.332064831402313e-4,0
LL20170311B,42887c3f722135341fdb5e57c21c73497b334c32,1,2.332064831402313e-4,0
LL20170311B,433f1af44603d12596cb3c6f0ef504ea0fde6884,1,0.0028196783870591603,0
LL20170311B,43c50ccbfbcc8a542c69a481e4967592987f6133,1,1.9080530438746196e-4,0
LL20170311B,44041f7c4fda6216593bab996188e54faf98759b,1,0.0012720353625830798,0
LL20170311B,4bb4cbd87e49795c4718a895708f609dc766c6f9,1,4.240117875276933e-5,0
LL20170311B,4be96e14448e9842498a7c9a9fcefcae2108511c,1,7.632212175498478e-4,0
LL20170311B,4d9ca2b98a79e5ab12a1868b28b14428de870e11,1,2.4380677782842364e-4,0
LL20170311B,4f8577db05be7a279dee16e7ca7cec613c428bad,1,2.1200589376384665e-5,0
LL20170311B,5126659f83eec7b4622f553957526f1f409874d1,1,3.1800884064577e-5,0
LL20170311B,5223b228be782bc5ce38650d5edaafeb7834b617,1,1.4840412563469266e-4,0
LL20170311B,52ac6f8082f0cfa8b07863f388b5c15ef1ccb145,1,0.007070396557024286,0.0014448119843351963
LL20170311B,52f3e19001938dba87b0c38e204230f0063d5ddd,1,9.646268166255021e-4,0
LL20170311B,5301eb4d638068cb8704c9cfe251712dd4831d5d,1,5.3001473440961656e-5,0
LL20170311B,530332b6c6e43a7d1e7bcb470789872ba633db67,1,1.6960471501107732e-4,0
LL20170311B,55b1b749c64a12b09a576851f11e3df796823ffb,1,3.1800884064577e-5,0
LL20170311B,55cffbb3b1304d63cbd0ac13337d7f6d3c5dc39e,1,7.420206281734633e-5,0
LL20170311B,56a7e3ca04245b2dbd25ae606af2aa452064362d,1,4.028111981513086e-4,0
LL20170311B,5ae1341da7ed3b29f88201563c85b12b0112a65a,1,0.02014055990756543,0.007109995817649519
LL20170311B,5cc177770b8a0d07bf6a3603c78c99812ab120bf,1,7.102197441088863e-4,0
LL20170311B,62c8c2cd6fb10ed10d887c13b23d42be002bc4ff,1,6.3601768129154e-5,0
LL20170311B,65abd726515921a5aeff650923602ae52b1f1664,1,6.3601768129154e-5,0
LL20170311B,65be932ba79946306a24076cf0e15d584f443e15,1,1.0600294688192331e-4,0
LL20170311B,6c8a24dc9a68fb951192b9d67b123b76ef14c802,1,0.008437834571801096,0.011140260826584541
LL20170311B,6d2645f9be8255974f68a46e5200d351cf7819cc,1,1.1660324157011564e-4,0
LL20170311B,6f0533b51a35e137c69c959aa0f62c47435b4bb4,1,7.420206281734633e-5,0
LL20170311B,6f98e637735b187cd156c79b8f022a0bc63d5fc5,1,0.016706064428591114,0.003421923120793886
LL20170311B,7237bd9dda56dafaf30572f138dae69d125c24c6,1,0.02800597856620414,0.05463670582867572
LL20170311B,73aa72fd19155c778291c51ba9b450d43bb340e9,1,3.1800884064576995e-4,0
LL20170311B,73c7c604e259900d63676b1380c3360aeae398d3,1,3.710103140867316e-4,0
LL20170311B,74bd536a982117e99a75e40240e0e3b1b1f81a5c,1,0.06719526802845119,0.0317478422873655
LL20170311B,760e57988a24b56db75041740f3b1e9406094e56,1,9.010250484963482e-4,0
LL20170311B,7a57c9dbd7b24dce9db21f770aa8a31dab53051b,1,4.2401178752769325e-4,0
LL20170311B,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,1,8.268229856790019e-4,0
LL20170311B,815b07722c18da054be250130349408a01af3505,1,3.4980972471034693e-4,0
LL20170311B,83334fa70e3fa4e07973c5ed12903166a1da716f,1,0.003031684280823007,0
LL20170311B,8757c04321e44d1d393198b72785ea4cded751c8,1,6.3601768129154e-5,0
LL20170311B,894c40ca6f9dfcde613e249227b2635655f7073b,1,7.420206281734633e-5,0
LL20170311B,89a320a774131a1e0fd52f7fa9fa7bacf8d82d13,1,2.756076618930006e-4,0
LL20170311B,8a17c79fb1ddb2dac42e79d554c750133cfe1d6f,1,5.3001473440961656e-5,0
LL20170311B,8c077911a1e8ee720cf02bed21b38193d7a18b54,1,7.420206281734633e-5,0
LL20170311B,913bd86c3638ee2b616020e99a80420b229b822a,1,0.0033708937108451616,1.5208547203528382e-4
LL20170311B,93b1a402f944324962d7a939035eb04753ead8b7,1,0.0013992388988413877,0
LL20170311B,9402a7067c5f07e093e31adf849318245f495bb9,1,0.006095169445710591,0.002623474392608646
LL20170311B,94b1c919a4b759036c524566c1207f22fa4d40c9,1,0.001081230058195618,0
LL20170311B,952ab463db532c07de7b16e8e2976063859a72ca,1,0,2.2812820805292574e-4
LL20170311B,97ea6dad04c3a91e3f4296d44df07eb62a92b632,1,1.1660324157011564e-4,0
LL20170311B,99fa09604b0e5252516139a7fc133bc76297b999,1,4.240117875276933e-5,0
LL20170311B,9c53914905c617460d9bd49c101ce533973cc1c0,1,8.586238697435789e-4,0
LL20170311B,9ebd0bcbae3f4ee1f10ba13d858e85af17744e67,1,0,0.011064218090566898
LL20170311B,a0a06ae521f5443dc1addd27a59dd47cdc0c6a61,1,8.056223963026172e-4,0
LL20170311B,a0a722863af472de3f8f7f75b41040e007813387,1,1.1660324157011564e-4,0
LL20170311B,a21893511785fd0c4fea7e987cee60255a88951e,1,2.014055990756543e-4,0
LL20170311B,a31d4e16bf8a39f654272a1186dba2dda26ab921,1,7.420206281734633e-5,0
LL20170311B,a475a6d8d6299b1f59315416d4c7e1cd0326973b,1,6.3601768129154e-5,0
LL20170311B,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1,0.167272650179675,0.16231322002965667
LL20170311B,a68ca700b401e06e23bdde27d4756019a1e3a0eb,1,1.378038309465003e-4,0
LL20170311B,abe8795e5cee08f32a97191060ecb8355837c526,1,4.240117875276933e-5,0
LL20170311B,ac6d5124a43d8d560637100bfbb7723319f3170a,1,3.3920943002215464e-4,0
LL20170311B,acce38d3ea24e7b7d99bcf02bc67102aee17429a,1,5.512153237860012e-4,0
LL20170311B,ad4dfaacc17a5aa11bdae849ad57595ef9877f44,1,0.0019398539279391967,0
LL20170311B,ad6dfc837550b177d564bf00ed25d8f0b9f77ea8,1,6.148170919151552e-4,0
LL20170311B,adb6bebe24ca9d2758cd90e8a83282fe40c24287,1,0.0012508347732066952,0
LL20170311B,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,1,8.480235750553866e-5,0
LL20170311B,ae5d67ac31be4c4e21002ed23507a70b94917b7b,1,1.4840412563469266e-4,0
LL20170311B,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,1,8.480235750553866e-5,0
